dataset_type,user_id,full_name,username,role,department,access_level,timestamp,date,ip_address,login_time,session_duration_minutes,command_type,resource_accessed,privilege_level,event_frequency
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 13:54:00,2026-04-09,192.168.1.30,09:04:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 14:52:00,2026-04-09,192.168.1.30,09:04:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 15:50:00,2026-04-09,192.168.1.30,09:04:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 09:05:00,2026-04-10,192.168.1.30,09:05:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 10:03:00,2026-04-10,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 11:01:00,2026-04-10,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 11:59:00,2026-04-10,192.168.1.30,09:05:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 12:57:00,2026-04-10,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 13:55:00,2026-04-10,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 14:53:00,2026-04-10,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 15:51:00,2026-04-10,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 09:05:00,2026-04-11,192.168.1.30,09:05:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 10:03:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 11:01:00,2026-04-11,192.168.1.30,09:05:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 11:59:00,2026-04-11,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 12:57:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 13:55:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 14:53:00,2026-04-11,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 15:51:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 09:10:00,2026-04-12,192.168.1.30,09:10:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 10:08:00,2026-04-12,192.168.1.30,09:10:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 11:06:00,2026-04-12,192.168.1.30,09:10:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 12:04:00,2026-04-12,192.168.1.30,09:10:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 13:02:00,2026-04-12,192.168.1.30,09:10:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 14:00:00,2026-04-12,192.168.1.30,09:10:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 14:58:00,2026-04-12,192.168.1.30,09:10:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 15:56:00,2026-04-12,192.168.1.30,09:10:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 09:05:00,2026-04-13,192.168.1.30,09:05:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 10:03:00,2026-04-13,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 11:01:00,2026-04-13,192.168.1.30,09:05:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 11:59:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 12:57:00,2026-04-13,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 13:55:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 14:53:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 15:51:00,2026-04-13,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 09:02:00,2026-04-14,192.168.1.30,09:02:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 10:00:00,2026-04-14,192.168.1.30,09:02:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 10:58:00,2026-04-14,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 11:56:00,2026-04-14,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 12:54:00,2026-04-14,192.168.1.30,09:02:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 13:52:00,2026-04-14,192.168.1.30,09:02:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 14:50:00,2026-04-14,192.168.1.30,09:02:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 15:48:00,2026-04-14,192.168.1.30,09:02:00,470,logout,logs,1,8
