dataset_type,user_id,full_name,username,role,department,access_level,timestamp,date,ip_address,login_time,session_duration_minutes,command_type,resource_accessed,privilege_level,event_frequency
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:04:00,2026-04-06,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:09:00,2026-04-06,192.168.1.10,13:59:00,30,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:14:00,2026-04-06,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:19:00,2026-04-06,192.168.1.10,13:59:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-06 14:24:00,2026-04-06,192.168.1.10,13:59:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:26:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:36:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:46:00,2026-04-07,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 08:56:00,2026-04-07,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 09:06:00,2026-04-07,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 09:16:00,2026-04-07,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 13:59:00,2026-04-07,192.168.1.10,13:59:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:04:00,2026-04-07,192.168.1.10,13:59:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:09:00,2026-04-07,192.168.1.10,13:59:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:14:00,2026-04-07,192.168.1.10,13:59:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:19:00,2026-04-07,192.168.1.10,13:59:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-07 14:24:00,2026-04-07,192.168.1.10,13:59:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:31:00,2026-04-08,192.168.1.10,08:31:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:41:00,2026-04-08,192.168.1.10,08:31:00,60,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 08:51:00,2026-04-08,192.168.1.10,08:31:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:01:00,2026-04-08,192.168.1.10,08:31:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:11:00,2026-04-08,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 09:21:00,2026-04-08,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:00:00,2026-04-08,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:05:00,2026-04-08,192.168.1.10,14:00:00,30,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:10:00,2026-04-08,192.168.1.10,14:00:00,30,apt update,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:15:00,2026-04-08,192.168.1.10,14:00:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:20:00,2026-04-08,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-08 14:25:00,2026-04-08,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:30:00,2026-04-09,192.168.1.10,08:30:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:40:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 08:50:00,2026-04-09,192.168.1.10,08:30:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:00:00,2026-04-09,192.168.1.10,08:30:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:10:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:20:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 13:58:00,2026-04-09,192.168.1.10,13:58:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:03:00,2026-04-09,192.168.1.10,13:58:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:08:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:13:00,2026-04-09,192.168.1.10,13:58:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:18:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:23:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:35:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:45:00,2026-04-10,192.168.1.10,08:35:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:55:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:05:00,2026-04-10,192.168.1.10,08:35:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:15:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:25:00,2026-04-10,192.168.1.10,08:35:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:04:00,2026-04-10,192.168.1.10,14:04:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:09:00,2026-04-10,192.168.1.10,14:04:00,30,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:14:00,2026-04-10,192.168.1.10,14:04:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:19:00,2026-04-10,192.168.1.10,14:04:00,30,apt update,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:24:00,2026-04-10,192.168.1.10,14:04:00,30,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:29:00,2026-04-10,192.168.1.10,14:04:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:25:00,2026-04-11,192.168.1.10,08:25:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:35:00,2026-04-11,192.168.1.10,08:25:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:45:00,2026-04-11,192.168.1.10,08:25:00,60,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:55:00,2026-04-11,192.168.1.10,08:25:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 09:05:00,2026-04-11,192.168.1.10,08:25:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 09:15:00,2026-04-11,192.168.1.10,08:25:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:31:00,2026-04-12,192.168.1.10,08:31:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:41:00,2026-04-12,192.168.1.10,08:31:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:51:00,2026-04-12,192.168.1.10,08:31:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:01:00,2026-04-12,192.168.1.10,08:31:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:11:00,2026-04-12,192.168.1.10,08:31:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:21:00,2026-04-12,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:28:00,2026-04-13,192.168.1.10,08:28:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:38:00,2026-04-13,192.168.1.10,08:28:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:48:00,2026-04-13,192.168.1.10,08:28:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:58:00,2026-04-13,192.168.1.10,08:28:00,60,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 09:08:00,2026-04-13,192.168.1.10,08:28:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 09:18:00,2026-04-13,192.168.1.10,08:28:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:00:00,2026-04-13,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:05:00,2026-04-13,192.168.1.10,14:00:00,30,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:10:00,2026-04-13,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:15:00,2026-04-13,192.168.1.10,14:00:00,30,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:20:00,2026-04-13,192.168.1.10,14:00:00,30,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:25:00,2026-04-13,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:26:00,2026-04-14,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:36:00,2026-04-14,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:46:00,2026-04-14,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:56:00,2026-04-14,192.168.1.10,08:26:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 09:06:00,2026-04-14,192.168.1.10,08:26:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 09:16:00,2026-04-14,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:01:00,2026-04-14,192.168.1.10,14:01:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:06:00,2026-04-14,192.168.1.10,14:01:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:11:00,2026-04-14,192.168.1.10,14:01:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:16:00,2026-04-14,192.168.1.10,14:01:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:21:00,2026-04-14,192.168.1.10,14:01:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:26:00,2026-04-14,192.168.1.10,14:01:00,30,logout,logs,3,6
